Nome do destino,Código do serviço,Valor,Prazo Final
Paulínia/SP,LGG,17.5,5
Limeira/SP,LGG,15.2,3
Limeira/SP,LGG,10.07,4
Limeira/SP,LGG,22.91,3
Limeira/SP,LGG,17.5,5
Brasília/DF,LGG,18.44,3
Brasília/DF,LGG,15.58,4
Brasília/DF,LGG,24.26,3
Brasília/DF,LGG,22.2,5
Rio de Janeiro/RJ,LGG,15.84,3
Rio de Janeiro/RJ,LGG,10.6,4
Rio de Janeiro/RJ,LGG,27.32,3
Rio de Janeiro/RJ,LGG,17.39,2
Presidente Prudente/SP,LGG,18.15,4
Presidente Prudente/SP,LGG,9.21,3
Presidente Prudente/SP,LGG,22.75,4
Presidente Prudente/SP,LGG,21.79,6
Vila Velha/ES,LGG,24,3
Vila Velha/ES,LGG,13.3,5
Vila Velha/ES,LGG,23.31,4
Vila Velha/ES,LGG,25.56,5
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,8.18,3
São Paulo/SP,LGG,15.14,2
São Paulo/SP,LGG,12.7,4
Pesqueira/PE,LGG,53.14,9
Pesqueira/PE,LGG,16.33,10
Pesqueira/PE,LGG,27.43,9
Sorocaba/SP,LGG,15.08,2
Sorocaba/SP,LGG,10.06,3
Sorocaba/SP,LGG,21.24,2
Sorocaba/SP,LGG,17.41,4
Ilhabela/SP,LGG,22.32,5
Ilhabela/SP,LGG,28.4,5
Ilhabela/SP,LGG,25.11,7
Jundiaí/SP,LGG,21.9,2
Jundiaí/SP,LGG,15.12,3
Jundiaí/SP,LGG,32,2
Jundiaí/SP,LGG,23.69,4
Lauro de Freitas/BA,LGG,24.58,5
Lauro de Freitas/BA,LGG,16.12,6
Lauro de Freitas/BA,LGG,26.12,5
Lauro de Freitas/BA,LGG,27.66,7
Santos/SP,LGG,11.39,2
Santos/SP,LGG,8.99,3
Santos/SP,LGG,16.59,2
Santos/SP,LGG,15.04,4
Vila Velha/ES,LGG,19.7,3
Vila Velha/ES,LGG,10.64,5
Vila Velha/ES,LGG,16.87,4
Vila Velha/ES,LGG,21.69,5
Mesquita/RJ,LGG,17.28,3
Mesquita/RJ,LGG,12.64,4
Mesquita/RJ,LGG,24.52,3
Mesquita/RJ,LGG,19.22,3
São Paulo/SP,LGG,15.79,2
São Paulo/SP,LGG,12.54,3
São Paulo/SP,LGG,22.59,2
São Paulo/SP,LGG,18.16,4
São Paulo/SP,LGG,12.78,2
São Paulo/SP,LGG,10.52,3
São Paulo/SP,LGG,18.32,2
São Paulo/SP,LGG,15.31,4
Rio de Janeiro/RJ,LGG,15.84,3
Rio de Janeiro/RJ,LGG,10.6,4
Rio de Janeiro/RJ,LGG,23.04,3
Rio de Janeiro/RJ,LGG,17.39,2
Contagem/MG,LGG,13.34,3
Contagem/MG,LGG,10.37,4
Contagem/MG,LGG,19.29,3
Contagem/MG,LGG,16.27,4
Piracicaba/SP,LGG,12.27,2
Piracicaba/SP,LGG,8.99,3
Piracicaba/SP,LGG,16.59,2
Piracicaba/SP,LGG,15.96,4
São Vicente/SP,LGG,11.35,2
São Vicente/SP,LGG,8.68,3
São Vicente/SP,LGG,17.53,2
São Vicente/SP,LGG,14.77,4
São Paulo/SP,LGG,12.1,2
São Paulo/SP,LGG,8.23,3
São Paulo/SP,LGG,17.41,2
São Paulo/SP,LGG,14.78,4
Salvador/BA,LGG,15.09,5
Salvador/BA,LGG,14.17,6
Salvador/BA,LGG,21.67,5
Salvador/BA,LGG,18.68,7
Mogi das Cruzes/SP,LGG,44.89,3
Mogi das Cruzes/SP,LGG,17.2,4
Mogi das Cruzes/SP,LGG,37.05,3
Mogi das Cruzes/SP,LGG,29.04,5
Curitiba/PR,LGG,13.12,3
Curitiba/PR,LGG,7.7,4
Curitiba/PR,LGG,14.47,1
Curitiba/PR,LGG,15.04,5
São Paulo/SP,LGG,11.99,2
São Paulo/SP,LGG,9.23,3
São Paulo/SP,LGG,17.25,2
São Paulo/SP,LGG,14.68,4
Ubatuba/SP,LGG,18.15,3
Ubatuba/SP,LGG,10.06,4
Ubatuba/SP,LGG,22.75,3
Ubatuba/SP,LGG,21.79,5
Rio de Janeiro/RJ,LGG,12.57,3
Rio de Janeiro/RJ,LGG,10.4,4
Rio de Janeiro/RJ,LGG,15.66,3
Rio de Janeiro/RJ,LGG,14.19,2
Rio de Janeiro/RJ,LGG,15.96,3
Rio de Janeiro/RJ,LGG,11.9,4
Rio de Janeiro/RJ,LGG,27.47,3
Rio de Janeiro/RJ,LGG,17.49,2
Brasília/DF,LGG,21.73,3
Brasília/DF,LGG,15.64,4
Brasília/DF,LGG,27.97,3
Brasília/DF,LGG,25.22,5
Bauru/SP,LGG,15.2,3
Bauru/SP,LGG,10.36,4
Bauru/SP,LGG,21.39,3
Bauru/SP,LGG,17.5,5
Brasília/DF,LGG,18.44,3
Brasília/DF,LGG,13.94,4
Brasília/DF,LGG,24.26,3
Brasília/DF,LGG,22.2,5
Hortolândia/SP,LGG,15.2,2
Hortolândia/SP,LGG,10.07,3
Hortolândia/SP,LGG,22.91,2
Hortolândia/SP,LGG,17.5,4
Irará/BA,LGG,19.15,8
Irará/BA,LGG,16.07,9
Irará/BA,LGG,28.47,8
Irará/BA,LGG,19.59,10
Taguaí/SP,LGG,21.7,6
Taguaí/SP,LGG,11.47,7
Taguaí/SP,LGG,27.58,6
Taguaí/SP,LGG,24.62,8
Diadema/SP,LGG,12.57,2
Diadema/SP,LGG,10.06,3
Diadema/SP,LGG,18.01,2
Diadema/SP,LGG,16.12,4
São Paulo/SP,LGG,12.1,2
São Paulo/SP,LGG,9.24,3
São Paulo/SP,LGG,17.41,2
São Paulo/SP,LGG,14.78,4
São Paulo/SP,LGG,9.84,2
São Paulo/SP,LGG,8.15,3
São Paulo/SP,LGG,15.02,2
São Paulo/SP,LGG,12.63,4
São Paulo/SP,LGG,14.64,2
São Paulo/SP,LGG,10.43,3
São Paulo/SP,LGG,21.04,2
São Paulo/SP,LGG,17.25,4
Arujá/SP,LGG,15.2,3
Arujá/SP,LGG,10.07,4
Arujá/SP,LGG,18.17,3
Arujá/SP,LGG,17.5,5
Adolfo/SP,LGG,18.68,6
Adolfo/SP,LGG,10.2,7
Adolfo/SP,LGG,27.77,6
Adolfo/SP,LGG,21.56,8
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,8.18,3
São Paulo/SP,LGG,15.14,2
São Paulo/SP,LGG,12.7,4
São Bernardo do Campo/SP,LGG,12.68,2
São Bernardo do Campo/SP,LGG,10.07,3
São Bernardo do Campo/SP,LGG,18.17,2
São Bernardo do Campo/SP,LGG,16.21,4
Jaboatão dos Guararapes/PE,LGG,26.3,7
Jaboatão dos Guararapes/PE,LGG,17.19,7
Jaboatão dos Guararapes/PE,LGG,28.53,6
Jaboatão dos Guararapes/PE,LGG,29.72,9
Belém do São Francisco/PE,LGG,29.58,11
Belém do São Francisco/PE,LGG,16.32,11
Belém do São Francisco/PE,LGG,27.31,10
Belém do São Francisco/PE,LGG,31.5,13
Barbacena/MG,LGG,16.65,4
Barbacena/MG,LGG,10.37,5
Barbacena/MG,LGG,19.38,4
Barbacena/MG,LGG,20.85,5
Osasco/SP,LGG,13.23,2
Osasco/SP,LGG,8.75,3
Osasco/SP,LGG,15.94,2
Osasco/SP,LGG,15.66,4
Guarulhos/SP,LGG,17.03,2
Guarulhos/SP,LGG,10.14,3
Guarulhos/SP,LGG,22.97,2
Guarulhos/SP,LGG,19.27,4
Londrina/PR,LGG,13.12,3
Londrina/PR,LGG,8.96,2
Londrina/PR,LGG,17.48,3
Londrina/PR,LGG,15.04,5
São Paulo/SP,LGG,8.16,2
São Paulo/SP,LGG,8.05,3
São Paulo/SP,LGG,12.68,2
São Paulo/SP,LGG,11.52,4
Ribeirão/PE,LGG,35.53,10
Ribeirão/PE,LGG,17.2,10
Ribeirão/PE,LGG,30.94,9
Ribeirão/PE,LGG,36.75,12
São Paulo/SP,LGG,16.71,2
São Paulo/SP,LGG,11.63,3
São Paulo/SP,LGG,25.47,2
São Paulo/SP,LGG,19.5,4
Rio de Janeiro/RJ,LGG,14.22,3
Rio de Janeiro/RJ,LGG,10.47,4
Rio de Janeiro/RJ,LGG,19.97,3
Rio de Janeiro/RJ,LGG,15.13,2
Alvorada/RS,LGG,11.57,3
Alvorada/RS,LGG,7.64,5
Alvorada/RS,LGG,13.97,4
Alvorada/RS,LGG,13.81,6
Mogi das Cruzes/SP,LGG,15.2,3
Mogi das Cruzes/SP,LGG,10.07,4
Mogi das Cruzes/SP,LGG,18.17,3
Mogi das Cruzes/SP,LGG,17.5,5
Rio de Janeiro/RJ,LGG,14.22,3
Rio de Janeiro/RJ,LGG,10.47,4
Rio de Janeiro/RJ,LGG,19.97,3
Rio de Janeiro/RJ,LGG,15.13,2
Fernandópolis/SP,LGG,18.26,4
Fernandópolis/SP,LGG,10.13,5
Fernandópolis/SP,LGG,23.88,4
Fernandópolis/SP,LGG,21.88,6
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,8.18,4
São Paulo/SP,LGG,15.14,2
São Paulo/SP,LGG,12.7,4
Rio de Janeiro/RJ,LGG,15.96,3
Rio de Janeiro/RJ,LGG,12.01,4
Rio de Janeiro/RJ,LGG,27.47,3
Rio de Janeiro/RJ,LGG,17.49,2
São Paulo/SP,LGG,12.1,2
São Paulo/SP,LGG,9.24,3
São Paulo/SP,LGG,17.41,2
São Paulo/SP,LGG,14.78,4
Brasília/DF,LGG,16.7,3
Brasília/DF,LGG,12.47,4
Brasília/DF,LGG,20.22,3
Brasília/DF,LGG,19.71,5
Nova Iguaçu/RJ,LGG,17.38,3
Nova Iguaçu/RJ,LGG,12.65,4
Nova Iguaçu/RJ,LGG,24.64,3
Nova Iguaçu/RJ,LGG,19.3,3
São Paulo/SP,LGG,9.84,2
São Paulo/SP,LGG,8.17,3
São Paulo/SP,LGG,15.02,2
São Paulo/SP,LGG,12.63,4
Garça/SP,LGG,18.26,4
Garça/SP,LGG,10.36,5
Garça/SP,LGG,23.88,4
Garça/SP,LGG,21.88,6
Ribeirão das Neves/MG,LGG,19.41,3
Ribeirão das Neves/MG,LGG,13.05,4
Ribeirão das Neves/MG,LGG,24.28,3
Ribeirão das Neves/MG,LGG,22.32,4
Porto Alegre/RS,LGG,17.21,3
Porto Alegre/RS,LGG,9.59,4
Porto Alegre/RS,LGG,15.68,3
Porto Alegre/RS,LGG,20.77,5
Queimados/RJ,LGG,22.89,3
Queimados/RJ,LGG,15.58,4
Queimados/RJ,LGG,29.14,3
Queimados/RJ,LGG,24.81,3
Guarulhos/SP,LGG,15.08,2
Guarulhos/SP,LGG,10.06,3
Guarulhos/SP,LGG,18.01,2
Guarulhos/SP,LGG,17.41,4
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,8.16,3
São Paulo/SP,LGG,15.14,2
São Paulo/SP,LGG,12.7,4
Passos/MG,LGG,14.9,3
Passos/MG,LGG,11.95,4
Passos/MG,LGG,21.97,3
Passos/MG,LGG,17.59,5
Santana de Parnaíba/SP,LGG,15.08,3
Santana de Parnaíba/SP,LGG,10.06,4
Santana de Parnaíba/SP,LGG,18.01,3
Santana de Parnaíba/SP,LGG,17.41,5
Limeira do Oeste/MG,LGG,25.33,7
Limeira do Oeste/MG,LGG,14.88,8
Limeira do Oeste/MG,LGG,30.64,7
Limeira do Oeste/MG,LGG,28.9,9
Brasília/DF,LGG,18.44,3
Brasília/DF,LGG,13.94,4
Brasília/DF,LGG,24.26,3
Brasília/DF,LGG,22.2,5
Guarulhos/SP,LGG,16.88,2
Guarulhos/SP,LGG,10.12,3
Guarulhos/SP,LGG,22.77,2
Guarulhos/SP,LGG,19.16,4
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,8.16,3
São Paulo/SP,LGG,15.14,2
São Paulo/SP,LGG,12.7,4
Santo André/SP,LGG,12.57,2
Santo André/SP,LGG,10.06,3
Santo André/SP,LGG,18.01,2
Santo André/SP,LGG,16.12,4
Cabo Frio/RJ,LGG,19.25,4
Cabo Frio/RJ,LGG,13.47,6
Cabo Frio/RJ,LGG,27.47,5
Cabo Frio/RJ,LGG,22,4
Alvorada/RS,LGG,15.74,3
Alvorada/RS,LGG,9.6,5
Alvorada/RS,LGG,18.24,4
Alvorada/RS,LGG,16.8,6
Poá/SP,LGG,15.2,3
Poá/SP,LGG,10.07,4
Poá/SP,LGG,18.17,3
Poá/SP,LGG,17.5,5
Oliveira/MG,LGG,47.57,4
Oliveira/MG,LGG,11.94,7
Oliveira/MG,LGG,21.85,6
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,8.18,3
São Paulo/SP,LGG,15.14,2
São Paulo/SP,LGG,12.7,4
Cidade Ocidental/GO,LGG,27.65,4
Cidade Ocidental/GO,LGG,18.41,4
Cidade Ocidental/GO,LGG,28.13,5
Cidade Ocidental/GO,LGG,28.48,7
Osasco/SP,LGG,15.08,2
Osasco/SP,LGG,10.06,3
Osasco/SP,LGG,18.01,2
Osasco/SP,LGG,17.41,4
São Vicente/SP,LGG,15.2,3
São Vicente/SP,LGG,10.07,3
São Vicente/SP,LGG,22.91,2
São Vicente/SP,LGG,17.5,4
Goiânia/GO,LGG,28.51,4
Goiânia/GO,LGG,16.73,5
Goiânia/GO,LGG,28.99,4
Goiânia/GO,LGG,23.46,6
Nazaré da Mata/PE,LGG,53.14,8
Nazaré da Mata/PE,LGG,41.98,11
São José do Rio Preto/SP,LGG,10.3,4
São José do Rio Preto/SP,LGG,8.22,5
São José do Rio Preto/SP,LGG,13.76,4
São José do Rio Preto/SP,LGG,13.94,6
Salvador/BA,LGG,18.95,5
Salvador/BA,LGG,17.8,6
Salvador/BA,LGG,26.12,5
Salvador/BA,LGG,22.37,7
Brasília/DF,LGG,18.44,3
Brasília/DF,LGG,13.94,4
Brasília/DF,LGG,24.26,3
Brasília/DF,LGG,22.2,5
São Paulo/SP,LGG,11.99,2
São Paulo/SP,LGG,9.31,3
São Paulo/SP,LGG,17.25,2
São Paulo/SP,LGG,14.68,4
São Vicente/SP,LGG,15.2,3
São Vicente/SP,LGG,10.07,3
São Vicente/SP,LGG,22.91,2
São Vicente/SP,LGG,17.5,4
Salvador/BA,LGG,18.95,5
Salvador/BA,LGG,17.8,6
Salvador/BA,LGG,26.12,5
Salvador/BA,LGG,22.37,7
Guarulhos/SP,LGG,20,2
Guarulhos/SP,LGG,13.35,3
Guarulhos/SP,LGG,28.04,2
Guarulhos/SP,LGG,22.19,4
São Paulo/SP,LGG,9.84,2
São Paulo/SP,LGG,8.17,3
São Paulo/SP,LGG,15.02,2
São Paulo/SP,LGG,12.63,4
Brasília/DF,LGG,17.24,3
Brasília/DF,LGG,13.97,4
Brasília/DF,LGG,20.95,3
Brasília/DF,LGG,20.13,5
Lagoa Santa/MG,LGG,16.38,3
Lagoa Santa/MG,LGG,11.93,5
Lagoa Santa/MG,LGG,21.85,4
Lagoa Santa/MG,LGG,19.67,5
Rio de Janeiro/RJ,LGG,14.12,6
Rio de Janeiro/RJ,LGG,10.55,7
Rio de Janeiro/RJ,LGG,24.52,6
Belo Horizonte/MG,LGG,11.85,3
Belo Horizonte/MG,LGG,8.31,4
Belo Horizonte/MG,LGG,14.88,3
Belo Horizonte/MG,LGG,14.23,4
Piracicaba/SP,LGG,15.91,2
Piracicaba/SP,LGG,10.07,3
Piracicaba/SP,LGG,21.39,2
Piracicaba/SP,LGG,19.28,4
Cotia/SP,LGG,17.23,3
Cotia/SP,LGG,11.23,3
Cotia/SP,LGG,25.22,3
Cotia/SP,LGG,19.43,5
Rio de Janeiro/RJ,LGG,14.22,4
Rio de Janeiro/RJ,LGG,10.41,5
Rio de Janeiro/RJ,LGG,24.64,4
Votuporanga/SP,LGG,18.15,4
Votuporanga/SP,LGG,9.21,5
Votuporanga/SP,LGG,23.73,4
Votuporanga/SP,LGG,21.79,6
São Bernardo do Campo/SP,LGG,11.31,2
São Bernardo do Campo/SP,LGG,10.01,3
São Bernardo do Campo/SP,LGG,15.81,2
São Bernardo do Campo/SP,LGG,14.23,4
Campinas/SP,LGG,15.08,3
Campinas/SP,LGG,10.06,3
Campinas/SP,LGG,21.24,2
Campinas/SP,LGG,17.41,4
Mogi Guaçu/SP,LGG,15.08,3
Mogi Guaçu/SP,LGG,10.06,4
Mogi Guaçu/SP,LGG,22.75,3
Mogi Guaçu/SP,LGG,17.41,5
Mauá/SP,LGG,16.88,2
Mauá/SP,LGG,10.12,3
Mauá/SP,LGG,22.77,2
Mauá/SP,LGG,19.16,4
Mirassol/SP,LGG,14.08,5
Mirassol/SP,LGG,9.17,6
Mirassol/SP,LGG,20.41,5
Mirassol/SP,LGG,17.38,7
Guarulhos/SP,LGG,13.13,2
Guarulhos/SP,LGG,9.05,3
Guarulhos/SP,LGG,15.81,2
Guarulhos/SP,LGG,15.58,4
Timóteo/MG,LGG,16.58,4
Timóteo/MG,LGG,10.37,5
Timóteo/MG,LGG,19.29,4
Timóteo/MG,LGG,20.8,5
São Paulo/SP,LGG,14.5,2
São Paulo/SP,LGG,9.39,3
São Paulo/SP,LGG,20.85,2
São Paulo/SP,LGG,17.13,4
São Paulo/SP,LGG,11.99,2
São Paulo/SP,LGG,9.23,3
São Paulo/SP,LGG,17.25,2
São Paulo/SP,LGG,14.68,4
Ubá/MG,LGG,21.42,4
Ubá/MG,LGG,13.06,5
Ubá/MG,LGG,26.8,4
Ubá/MG,LGG,25.57,5
Porto Alegre/RS,LGG,17.12,3
Porto Alegre/RS,LGG,9.58,4
Porto Alegre/RS,LGG,15.55,3
Porto Alegre/RS,LGG,20.7,5
São Paulo/SP,LGG,17.39,2
São Paulo/SP,LGG,12.63,3
São Paulo/SP,LGG,26.39,2
São Paulo/SP,LGG,20.04,4
São Paulo/SP,LGG,17.02,2
São Paulo/SP,LGG,11.57,3
São Paulo/SP,LGG,25.8,2
São Paulo/SP,LGG,22.26,4
Paulicéia/SP,LGG,18.26,7
Paulicéia/SP,LGG,10.13,8
Paulicéia/SP,LGG,23.88,7
Paulicéia/SP,LGG,21.88,9
Monte Carmelo/MG,LGG,19.52,5
Monte Carmelo/MG,LGG,14.83,6
Monte Carmelo/MG,LGG,24.44,5
Monte Carmelo/MG,LGG,22.41,7
Brusque/SC,LGG,18.22,2
Brusque/SC,LGG,8.18,5
Brusque/SC,LGG,16.32,4
Brusque/SC,LGG,18.97,6
Santos/SP,LGG,14.79,2
Santos/SP,LGG,10.06,3
Santos/SP,LGG,21.24,2
Santos/SP,LGG,18.18,4
Jales/SP,LGG,16.56,4
Jales/SP,LGG,9.16,5
Jales/SP,LGG,20.28,4
Jales/SP,LGG,19.83,6
Brasília/DF,LGG,16.61,3
Brasília/DF,LGG,12.46,4
Brasília/DF,LGG,20.1,3
Brasília/DF,LGG,19.64,5
Feira de Santana/BA,LGG,27.34,5
Feira de Santana/BA,LGG,20.14,6
Feira de Santana/BA,LGG,35.82,5
Feira de Santana/BA,LGG,28.34,7
Piracicaba/SP,LGG,15.79,2
Piracicaba/SP,LGG,10.06,3
Piracicaba/SP,LGG,21.24,2
Piracicaba/SP,LGG,19.18,4
Canoas/RS,LGG,11.57,3
Canoas/RS,LGG,7.64,5
Canoas/RS,LGG,13.97,4
Canoas/RS,LGG,13.81,6
Palmares/PE,LGG,29.92,7
Palmares/PE,LGG,17.18,10
Palmares/PE,LGG,27.77,6
Palmares/PE,LGG,31.77,9
Ibertioga/MG,LGG,21.42,6
Ibertioga/MG,LGG,13.09,8
Ibertioga/MG,LGG,26.8,7
Ibertioga/MG,LGG,25.57,8
São Paulo/SP,LGG,8.16,2
São Paulo/SP,LGG,6.76,3
São Paulo/SP,LGG,12.68,2
São Paulo/SP,LGG,11.52,4
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,8.18,3
São Paulo/SP,LGG,15.14,2
São Paulo/SP,LGG,12.7,4
Pedro Leopoldo/MG,LGG,16.38,3
Pedro Leopoldo/MG,LGG,11.93,4
Pedro Leopoldo/MG,LGG,21.85,3
Pedro Leopoldo/MG,LGG,19.67,4
Mogi das Cruzes/SP,LGG,13.13,3
Mogi das Cruzes/SP,LGG,10.01,4
Mogi das Cruzes/SP,LGG,15.81,3
Mogi das Cruzes/SP,LGG,15.58,5
Rio de Janeiro/RJ,LGG,24.15,3
Rio de Janeiro/RJ,LGG,13.52,4
Rio de Janeiro/RJ,LGG,30.27,3
Rio de Janeiro/RJ,LGG,21.21,2
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,9.19,3
São Paulo/SP,LGG,15.14,2
São Paulo/SP,LGG,12.7,4
Mogi Mirim/SP,LGG,13.13,3
Mogi Mirim/SP,LGG,9.05,4
Mogi Mirim/SP,LGG,20.28,3
Mogi Mirim/SP,LGG,15.58,5
Andradina/SP,LGG,18.26,5
Andradina/SP,LGG,10.13,6
Andradina/SP,LGG,23.88,5
Andradina/SP,LGG,21.88,7
São Paulo/SP,LGG,9.93,2
São Paulo/SP,LGG,8.16,3
São Paulo/SP,LGG,15.14,2
São Paulo/SP,LGG,12.7,4
Santa Bárbara D'Oeste/SP,LGG,13.13,3
Santa Bárbara D'Oeste/SP,LGG,9.05,4
Santa Bárbara D'Oeste/SP,LGG,20.28,3
Santa Bárbara D'Oeste/SP,LGG,15.58,5
São Paulo/SP,LGG,11.99,2
São Paulo/SP,LGG,9.23,3
São Paulo/SP,LGG,17.25,2
São Paulo/SP,LGG,14.68,4
Aracruz/ES,LGG,19.2,4
Aracruz/ES,LGG,11.51,6
Aracruz/ES,LGG,21.68,5
Aracruz/ES,LGG,21.37,7
Guarulhos/SP,LGG,18.72,2
Guarulhos/SP,LGG,12.39,3
Guarulhos/SP,LGG,25.24,2
Guarulhos/SP,LGG,20.61,4
Recife/PE,LGG,37.52,6
Recife/PE,LGG,20.8,7
Recife/PE,LGG,38.34,6
Recife/PE,LGG,37.6,8
Itatiba/SP,LGG,17.95,3
Itatiba/SP,LGG,12.27,4
Itatiba/SP,LGG,27.53,3
Itatiba/SP,LGG,20.81,5
Rio de Janeiro/RJ,LGG,14.6,6
Rio de Janeiro/RJ,LGG,13.33,7
Rio de Janeiro/RJ,LGG,25.16,6
Vespasiano/MG,LGG,14.67,3
Vespasiano/MG,LGG,10.37,5
Vespasiano/MG,LGG,19.29,4
Vespasiano/MG,LGG,18.22,5
Itaguaí/RJ,LGG,14.86,4
Itaguaí/RJ,LGG,10.71,5
Itaguaí/RJ,LGG,22.45,4
Itaguaí/RJ,LGG,18.02,4
Ribeirão das Neves/MG,LGG,16.48,3
Ribeirão das Neves/MG,LGG,11.94,4
Ribeirão das Neves/MG,LGG,21.97,3
Ribeirão das Neves/MG,LGG,19.75,4
Pojuca/BA,LGG,38.55,7
Pojuca/BA,LGG,20.14,8
Pojuca/BA,LGG,41.55,7
Pojuca/BA,LGG,38.45,9
Porecatu/PR,LGG,23.27,5
Porecatu/PR,LGG,8.95,4
Porecatu/PR,LGG,22.3,5
Porecatu/PR,LGG,27.1,7
Arapiraca/AL,LGG,29.22,7
Arapiraca/AL,LGG,16.26,8
Arapiraca/AL,LGG,25.02,7
Arapiraca/AL,LGG,30.93,9
Londrina/PR,LGG,14.35,3
Londrina/PR,LGG,9.8,2
Londrina/PR,LGG,20.04,3
Londrina/PR,LGG,17.13,5
São Paulo/SP,LGG,11.99,2
São Paulo/SP,LGG,9.23,3
São Paulo/SP,LGG,17.25,2
São Paulo/SP,LGG,14.68,4
Rio de Janeiro/RJ,LGG,12.64,3
Rio de Janeiro/RJ,LGG,8.98,4
Rio de Janeiro/RJ,LGG,15.75,3
Rio de Janeiro/RJ,LGG,14.24,2
São Paulo/SP,LGG,11.99,2
São Paulo/SP,LGG,9.23,3
São Paulo/SP,LGG,17.25,2
São Paulo/SP,LGG,14.68,4
Belo Horizonte/MG,LGG,16.99,3
Belo Horizonte/MG,LGG,11.67,4
Belo Horizonte/MG,LGG,21.76,3
Belo Horizonte/MG,LGG,18.2,4
Penápolis/SP,LGG,18.26,4
Penápolis/SP,LGG,9.22,5
Penápolis/SP,LGG,23.88,4
Penápolis/SP,LGG,21.88,6
São Paulo/SP,LGG,11.99,3
São Paulo/SP,LGG,8.16,4
São Paulo/SP,LGG,18.01,3
São Paulo/SP,LGG,14.68,5
Ribeirão Branco/SP,LGG,18.15,6
Ribeirão Branco/SP,LGG,10.06,7
Ribeirão Branco/SP,LGG,23.73,6
Ribeirão Branco/SP,LGG,21.79,8
São Paulo/SP,LGG,15.22,2
São Paulo/SP,LGG,10.58,3
São Paulo/SP,LGG,21.83,2
São Paulo/SP,LGG,17.71,4
Tatuí/SP,LGG,18.15,3
Tatuí/SP,LGG,10.06,4
Tatuí/SP,LGG,22.75,3
Tatuí/SP,LGG,21.79,5
Vassouras/RJ,LGG,15.66,6
Vassouras/RJ,LGG,12.16,7
Vassouras/RJ,LGG,24.52,6
Vassouras/RJ,LGG,16.26,6
Penedo/AL,LGG,116.64,10
Penedo/AL,LGG,17.88,11
Penedo/AL,LGG,38.04,10
Bauru/SP,LGG,11.29,3
Bauru/SP,LGG,8.28,4
Bauru/SP,LGG,16.59,3
Bauru/SP,LGG,14.72,5
Betim/MG,LGG,13.04,3
Betim/MG,LGG,10.3,4
Betim/MG,LGG,16.45,3
Betim/MG,LGG,16.58,4
São Paulo/SP,LGG,7.18,2
São Paulo/SP,LGG,6.72,3
São Paulo/SP,LGG,10.9,2
São Paulo/SP,LGG,10.31,4
Franca/SP,LGG,10.46,3
Franca/SP,LGG,8.24,4
Franca/SP,LGG,13.95,3
Franca/SP,LGG,13.71,5
São Paulo/SP,LGG,9.84,2
São Paulo/SP,LGG,8.17,3
São Paulo/SP,LGG,15.02,2
São Paulo/SP,LGG,12.63,4
Engenheiro Paulo de Frontin/RJ,LGG,17.29,7
Engenheiro Paulo de Frontin/RJ,LGG,13.47,8
Engenheiro Paulo de Frontin/RJ,LGG,44.45,7
Engenheiro Paulo de Frontin/RJ,LGG,18.42,7
Atibaia/SP,LGG,14.91,3
Atibaia/SP,LGG,10.07,4
Atibaia/SP,LGG,22.91,3
Atibaia/SP,LGG,18.28,5
São Paulo/SP,LGG,14.5,2
São Paulo/SP,LGG,10.44,3
São Paulo/SP,LGG,20.85,2
São Paulo/SP,LGG,17.13,4
São Paulo/SP,LGG,6.96,2
São Paulo/SP,LGG,6.69,3
São Paulo/SP,LGG,10.59,2
São Paulo/SP,LGG,10.13,4
Brasília/DF,LGG,18.55,3
Brasília/DF,LGG,13.95,4
Brasília/DF,LGG,24.41,3
Brasília/DF,LGG,22.28,5
São Paulo/SP,LGG,8.23,2
São Paulo/SP,LGG,8.11,3
São Paulo/SP,LGG,12.76,2
São Paulo/SP,LGG,11.57,4
Rio de Janeiro/RJ,LGG,14.12,6
Rio de Janeiro/RJ,LGG,10.52,7
Rio de Janeiro/RJ,LGG,19.85,6
Santa Rita do Sapucaí/MG,LGG,14.67,6
Santa Rita do Sapucaí/MG,LGG,21.4,6
Santa Rita do Sapucaí/MG,LGG,18.22,8
Santo André/SP,LGG,14.86,2
Santo André/SP,LGG,11.18,3
Santo André/SP,LGG,22.77,2
Santo André/SP,LGG,17.62,4
Serrana/SP,LGG,15.91,3
Serrana/SP,LGG,10.36,4
Serrana/SP,LGG,23.88,3
Serrana/SP,LGG,19.28,5
Tatuí/SP,LGG,18.15,3
Tatuí/SP,LGG,10.06,4
Tatuí/SP,LGG,22.75,3
Tatuí/SP,LGG,21.79,5
Passos/MG,LGG,13.34,3
Passos/MG,LGG,10.39,4
Passos/MG,LGG,19.29,3
Passos/MG,LGG,16.27,5
São Paulo/SP,LGG,12.1,2
São Paulo/SP,LGG,9.24,3
São Paulo/SP,LGG,17.41,2
São Paulo/SP,LGG,14.78,4
Guarulhos/SP,LGG,15.08,2
