Nome do destino;Código do serviço;Valor;Prazo Final
Campinas/SP;FMT;21.04;5
Ipatinga/MG;FMT;25.4;8
Quatiguá/PR;FMT;24.45;10
Guariba/SP;FMT;49.05;7
Videira/SC;FMT;197.18;14
Santo André/SP;FMT;19.83;5
Novo Hamburgo/RS;FMT;22.41;8
Bom Princípio/RS;FMT;49.32;9
Ivoti/RS;FMT;408.35;9
São Paulo/SP;FMT;17.84;5
Londrina/PR;FMT;255.17;7
Curitiba/PR;FMT;24.03;7
Itajaí/SC;FMT;25.85;8
Rio de Janeiro/RJ;FMT;34.17;6
Maracaju/MS;FMT;27.61;13
São Paulo/SP;FMT;32.84;5
Campinas/SP;FMT;40.62;5
São João Del Rei/MG;FMT;31.48;9
São Paulo/SP;FMT;41.2;5
Porto Alegre/RS;FMT;53.92;8
Campinas/SP;FMT;40.62;5
Nova Iguaçu/RJ;FMT;33.72;8
Palhoça/SC;FMT;34.5;9
Campo Grande/MS;FMT;29.83;12
Praia Grande/SP;FMT;167.85;5
Itumbiara/GO;FMT;65.22;10
Espírito Santo do Pinhal/SP;FMT;33.26;6
Betim/MG;FMT;219.25;7
Cachoeiro de Itapemirim/ES;FMT;36.78;11
Itapetininga/SP;FMT;33.68;5
Brasília/DF;FMT;23.27;8
Curitiba/PR;FMT;19.61;7
Quinze de Novembro/RS;FMT;51.24;15
Ibirité/MG;FMT;32.15;7
Jaraguá do Sul/SC;FMT;27.16;10
São Paulo/SP;FMT;21.31;5
São Sebastião/SP;FMT;30.7;6
São Paulo/SP;FMT;17.89;5
São Bernardo do Campo/SP;FMT;24.91;5
Vinhedo/SP;FMT;34.78;5
Novo Hamburgo/RS;FMT;57.43;8
Suzano/SP;FMT;25.29;5
Belo Horizonte/MG;FMT;24.35;7
São Paulo/SP;FMT;43.21;5
Porto Alegre/RS;FMT;38.09;8
Ilhota/SC;FMT;93.45;13
Brasília/DF;FMT;46.86;8
Santa Cruz do Sul/RS;FMT;46.11;9
Vinhedo/SP;FMT;23.04;5
Rio de Janeiro/RJ;FMT;19.8;8
Paulínia/SP;FMT;19.59;5
Cachoeirinha/RS;FMT;45.78;7
Porto Alegre/RS;FMT;38.05;8
Guarapuava/PR;FMT;42.66;11
Brasília/DF;FMT;25.93;8
Santa Luzia/MG;FMT;47.75;9
São Sebastião/SP;FMT;23.66;6
São João de Meriti/RJ;FMT;44;7
Rio de Janeiro/RJ;FMT;44.76;6
São Paulo/SP;FMT;17.7;5
Petrópolis/RJ;FMT;32.21;8
Porto Alegre/RS;FMT;31.14;8
São Paulo/SP;FMT;18.08;5
Rio de Janeiro/RJ;FMT;29.07;6
Cabreúva/SP;FMT;23.49;6
São Carlos/SP;FMT;23.33;5
São Paulo/SP;FMT;27.2;5
Cabreúva/SP;FMT;23.49;6
Belo Horizonte/MG;FMT;29.69;7
São Paulo/SP;FMT;26.55;5
Maringá/PR;FMT;42.65;7
Bertioga/SP;FMT;23.26;5
Cariacica/ES;FMT;23.96;8
Juiz de Fora/MG;FMT;24.77;7
São Paulo/SP;FMT;42.48;5
São Bernardo do Campo/SP;FMT;31.53;5
Barra de São João/RJ;FMT;82.99;7
São Paulo/SP;FMT;31.4;5
Rio de Janeiro/RJ;FMT;95.44;6
São Paulo/SP;FMT;17.36;5
São Paulo/SP;FMT;21.02;5
Barra Mansa/RJ;FMT;24.6;8
Frederico Westphalen/RS;FMT;60.32;13
Brasília/DF;FMT;32.48;8
Monte Azul Paulista/SP;FMT;70.06;7
Indaiatuba/SP;FMT;55.12;5
Porto Alegre/RS;FMT;24.74;8
Ituiutaba/MG;FMT;119.12;9
São Paulo/SP;FMT;17.96;5
São Paulo/SP;FMT;20.7;5
Rio de Janeiro/RJ;FMT;29.78;6
Rio de Janeiro/RJ;FMT;46.69;6
São Paulo/SP;FMT;21.14;5
Ecoporanga/ES;FMT;86.82;13
João Monlevade/MG;FMT;24.95;9
Bragança Paulista/SP;FMT;24.94;5
São Sebastião/SP;FMT;23.65;6
Suzano/SP;FMT;19.86;5
Volta Redonda/RJ;FMT;24.11;9
Nova Iguaçu/RJ;FMT;25.67;8
Santos/SP;FMT;28.5;5
Novo Horizonte/SP;FMT;23.36;8
Mogi das Cruzes/SP;FMT;73.74;5
Rio de Janeiro/RJ;FMT;24.01;6
Tabatinga/SP;FMT;33.35;7
Joinville/SC;FMT;37.46;9
Florianópolis/SC;FMT;36.23;8
Florínea/SP;FMT;33.99;9
Palhoça/SC;FMT;46.28;9
São José dos Campos/SP;FMT;37.6;5
Viamão/RS;FMT;225.71;10
Sorocaba/SP;FMT;27.9;5
Mesquita/MG;FMT;90.14;14
Canoas/RS;FMT;17.39;8
Uberlândia/MG;FMT;68.78;7
Barueri/SP;FMT;28;5
Içara/SC;FMT;36.04;9
Marília/SP;FMT;23.39;5
São Paulo/SP;FMT;23.81;5
São Gonçalo do Rio Abaixo/MG;FMT;24.21;13
Umuarama/PR;FMT;35.51;11
Curitiba/PR;FMT;35.59;7
Canoas/RS;FMT;21.21;8
Osasco/SP;FMT;33.3;5
Hortolândia/SP;FMT;19.59;5
Florianópolis/SC;FMT;15.67;8
Rio Grande/RS;FMT;22.07;9
Goiânia/GO;FMT;52.36;8
Rio do Sul/SC;FMT;13.6;12
São Paulo/SP;FMT;20.7;5
Agrolândia/SC;FMT;20.2;12
São Paulo/SP;FMT;37.01;5
Rio de Janeiro/RJ;FMT;44.01;6
Porto Alegre/RS;FMT;41.53;8
Castelo/ES;FMT;60.25;12
Pirajuí/SP;FMT;40.21;7
Curitiba/PR;FMT;59.51;7
São Paulo/SP;FMT;23.37;5
Brasília/DF;FMT;108.4;7
Rio das Ostras/RJ;FMT;93.91;8
São Paulo/SP;FMT;52.36;5
Rio de Janeiro/RJ;FMT;71.27;6
São João Del Rei/MG;FMT;76.7;9
Florianópolis/SC;FMT;25.83;8
Cataguases/MG;FMT;57.46;10
Pindamonhangaba/SP;FMT;53.93;5
Imbituba/SC;FMT;78.97;12
Eldorado do Sul/RS;FMT;77.45;7
Londrina/PR;FMT;77.09;7
Conceição das Alagoas/MG;FMT;58.86;10
Guarulhos/SP;FMT;38.83;5
Bertioga/SP;FMT;53.92;5
Suzano/SP;FMT;45.99;5
Taboão da Serra/SP;FMT;40.19;5
Joinville/SC;FMT;83.78;10
São Paulo/SP;FMT;76.39;5
Palhoça/SC;FMT;82.05;9
Macaé/RJ;FMT;56.5;7
Santo André/SP;FMT;60.21;5
São Paulo/SP;FMT;39.09;5
São Paulo/SP;FMT;52.5;5
Guarulhos/SP;FMT;65.28;6
Vargem Bonita/SC;FMT;81.35;13
Ouro Preto/MG;FMT;77.34;9
São Paulo/SP;FMT;52.22;5
Marília/SP;FMT;74.1;5
Campinas/SP;FMT;57.51;5
Matão/SP;FMT;102.37;7
São Paulo/SP;FMT;34.86;5
Campinas/SP;FMT;56.16;5
Rio de Janeiro/RJ;FMT;46.52;9
Vitória/ES;FMT;50.29;7
São Paulo/SP;FMT;70.4;5
Jundiaí/SP;FMT;38.89;5
São Paulo/SP;FMT;52.61;5
Rio de Janeiro/RJ;FMT;52.24;6
Palhoça/SC;FMT;81.69;9
Rio das Ostras/RJ;FMT;77.39;8
Sapucaia/RJ;FMT;124.17;13
Osasco/SP;FMT;57.46;5
Colatina/ES;FMT;86.76;11
Vitória/ES;FMT;69.92;7
Uberaba/MG;FMT;77.68;8
Ipatinga/MG;FMT;76.89;8
Capinópolis/MG;FMT;133.76;14
São Paulo/SP;FMT;52.41;5
Ferraz de Vasconcelos/SP;FMT;59.68;5
Petrópolis/RJ;FMT;142.52;8
Rio de Janeiro/RJ;FMT;70.06;8
Belo Horizonte/MG;FMT;130.17;7
Santo André/SP;FMT;60.15;5
Uberlândia/MG;FMT;77.68;7
Palmares/PE;FMT;116.5;12
Duque de Caxias/RJ;FMT;92.79;10
Atibaia/SP;FMT;73.76;5
Maravilha/SC;FMT;87.44;9
Curitiba/PR;FMT;74.58;7
Curitiba/PR;FMT;61.94;7
Santa Bárbara D'Oeste/SP;FMT;72.25;5
Cataguases/MG;FMT;64.08;10
Araraquara/SP;FMT;64.94;5
Silveiras/SP;FMT;55.77;8
São Paulo/SP;FMT;44.59;5
Torres/RS;FMT;67.71;10
Americana/SP;FMT;72.25;5
Rio de Janeiro/RJ;FMT;81.12;7
São Paulo/SP;FMT;57.77;5
Cuiabá/MT;FMT;96.44;9
Rio de Janeiro/RJ;FMT;76;6
São Vicente/SP;FMT;41.56;5
Florianópolis/SC;FMT;57.53;8
São Paulo/SP;FMT;74.84;5
Aquidauana/MS;FMT;64.7;13
São Bernardo do Campo/SP;FMT;41.15;5
Mogi das Cruzes/SP;FMT;77.89;5
São Paulo/SP;FMT;71.26;5
São Paulo/SP;FMT;39.12;5
São Paulo/SP;FMT;83.69;5
Nova Lima/MG;FMT;59.95;8
Caetité/BA;FMT;94.11;13
Erechim/RS;FMT;78.11;11
Brasília/DF;FMT;62.43;8
Colatina/ES;FMT;91.17;11
Trajano de Moraes/RJ;FMT;552.31;13
Toledo/PR;FMT;73.85;10
Maximiliano de Almeida/RS;FMT;109.91;14
Juiz de Fora/MG;FMT;73.9;7
Marataízes/ES;FMT;108.89;12
Santa Bárbara D'Oeste/SP;FMT;57.21;5
São Bernardo do Campo/SP;FMT;48.21;5
Cornélio Procópio/PR;FMT;135.41;10
Capinzal/SC;FMT;92.64;11
Vila Valério/ES;FMT;165.25;12
Ferraz de Vasconcelos/SP;FMT;70.35;5
Bom Retiro do Sul/RS;FMT;54.96;10
Paulínia/SP;FMT;70.35;5
Três Coroas/RS;FMT;94.8;9
Tejupá/SP;FMT;49.16;8
Jandira/SP;FMT;70.35;5
São Francisco do Glória/MG;FMT;247.57;14
Santo André/SP;FMT;70.31;5
Caçapava/SP;FMT;83.08;5
Juiz de Fora/MG;FMT;67.9;7
Sales Oliveira/SP;FMT;62.35;6
Montividiu/GO;FMT;165.25;14
Macaé/RJ;FMT;68.34;7
São Sebastião/SP;FMT;79.58;6
Barra do Corda/MA;FMT;113.87;16
Suzano/SP;FMT;32.24;5
Colômbia/SP;FMT;62.35;8
Belo Horizonte/MG;FMT;41.43;7
Francisco Morato/SP;FMT;62.17;5
Piracicaba/SP;FMT;62.24;5
Francisco Morato/SP;FMT;69.99;5
Piracicaba/SP;FMT;62.24;5
Foz do Iguaçu/PR;FMT;65.24;10
São Paulo/SP;FMT;42.02;5
Guarujá/SP;FMT;109.7;5
Chapecó/SC;FMT;69.46;8
Campo Novo do Parecis/MT;FMT;265.38;15
Ribeirão Preto/SP;FMT;70.32;5
São Paulo/SP;FMT;42.2;5
São Paulo/SP;FMT;49.42;5
Santa Maria de Jetibá/ES;FMT;108.89;13
Dias D'Ávila/BA;FMT;244.28;11
Angra dos Reis/RJ;FMT;109.91;11
São Paulo/SP;FMT;87.3;5
São Paulo/SP;FMT;41.65;5
Ibirité/MG;FMT;65.65;7
Florianópolis/SC;FMT;121.48;8
Campinas/SP;FMT;48.21;5
Varginha/MG;FMT;59.95;11
São João Del Rei/MG;FMT;59.95;9
Tapiramutá/BA;FMT;120.1;15
Goiânia/GO;FMT;110.36;8
Concórdia/SC;FMT;94.36;10
São Paulo/SP;FMT;42.2;5
Belo Horizonte/MG;FMT;282.37;11
Cambuí/MG;FMT;65.51;9
Brasília/DF;FMT;91.01;8
São Paulo/SP;FMT;86.74;5
Cambuí/MG;FMT;65.65;9
São Paulo/SP;FMT;49.25;5
Salvador/BA;FMT;155.3;8
Curitiba/PR;FMT;67;7
Ribeirão Preto/SP;FMT;62.35;5
São Paulo/SP;FMT;69.78;5
Guarujá/SP;FMT;62.24;5
Ubatuba/SP;FMT;87.27;5
Elói Mendes/MG;FMT;65.51;9
Curitiba/PR;FMT;126.71;7
Praia Grande/SP;FMT;48.23;5
Santa Gertrudes/SP;FMT;57.48;6
Indaiatuba/SP;FMT;48.21;5
São Bernardo do Campo/SP;FMT;41.78;5
Juiz de Fora/MG;FMT;60.23;7
São Bernardo do Campo/SP;FMT;97.68;5
Brasília/DF;FMT;62.43;8
Porto Alegre/RS;FMT;55.2;8
Sete Lagoas/MG;FMT;16.03;10
São João Batista/SC;FMT;69.34;10
Joinville/SC;FMT;69.46;9
Bauru/SP;FMT;10.54;5
Rio das Mortes/MG;FMT;59.95;9
Salvador/BA;FMT;43.28;8
São Bernardo do Campo/SP;FMT;97.66;5
Jacareí/SP;FMT;20.98;5
São Paulo/SP;FMT;50.83;5
Teresina/PI;FMT;55;14
Araguapaz/GO;FMT;127.49;13
Montes Claros/MG;FMT;236.58;8
São Paulo/SP;FMT;68.9;5
Campinas/SP;FMT;123.87;5
Adamantina/SP;FMT;227.24;11
Betim/MG;FMT;21.2;7
Belo Horizonte/MG;FMT;115.39;7
Atibaia/SP;FMT;20.16;5
Suzano/SP;FMT;9.44;5
São Paulo/SP;FMT;27.42;5
São Paulo/SP;FMT;17.7;5
Santos/SP;FMT;9.04;5
Itabira/MG;FMT;92.21;9
São José do Rio Preto/SP;FMT;10.35;6
Uberlândia/MG;FMT;72.29;7
Esmeraldas/MG;FMT;95.82;9
Uruaçu/GO;FMT;132.58;13
Belo Horizonte/MG;FMT;14.76;7
Rio de Janeiro/RJ;FMT;43.29;7
Guanhães/MG;FMT;569.5;13
Taubaté/SP;FMT;89.14;5
São Paulo/SP;FMT;50.83;5
Mogi das Cruzes/SP;FMT;92.48;5
Varjão/GO;FMT;90.6;13
Guarujá/SP;FMT;12.6;5
Guaporé/RS;FMT;124.9;10
Ribeirão Preto/SP;FMT;105.49;5
Águas Lindas de Goiás/GO;FMT;194.15;9
Uberlândia/MG;FMT;23.81;7
Palhoça/SC;FMT;80.01;9
São Paulo/SP;FMT;29.24;5
Rio de Janeiro/RJ;FMT;19.78;6
São Paulo/SP;FMT;29.31;5
Nova Resende/MG;FMT;219.98;11
São Paulo/SP;FMT;8.99;5
Cotia/SP;FMT;33.1;5
Santana de Parnaíba/SP;FMT;33.7;5
Botucatu/SP;FMT;44.29;5
São Paulo/SP;FMT;44.93;5
Santo Antônio do Monte/MG;FMT;46.47;10
Londrina/PR;FMT;46.47;7
Salvador/BA;FMT;70.58;8
Conselheiro Lafaiete/MG;FMT;46.47;9
Nova Russas/CE;FMT;180.83;17
São Roque/SP;FMT;118.08;5
São Paulo/SP;FMT;11.91;5
Florianópolis/SC;FMT;130.89;8
São Paulo/SP;FMT;65.45;5
Uberlândia/MG;FMT;125.36;7
São Paulo/SP;FMT;38.45;5
Joinville/SC;FMT;132.28;11
Embu-Guaçu/SP;FMT;44.82;6
Cabo de Santo Agostinho/PE;FMT;254.31;15
São Paulo/SP;FMT;105.19;5
Unaí/MG;FMT;134.06;11
Franca/SP;FMT;82.59;5
Blumenau/SC;FMT;90.23;10
Sinop/MT;FMT;106.7;12
São Paulo/SP;FMT;26.72;5
Cuiabá/MT;FMT;36.15;9
Jeceaba/MG;FMT;48.44;14
São Paulo/SP;FMT;29.43;5
Itaúna/MG;FMT;136.87;9
Foz do Iguaçu/PR;FMT;136.43;10
São Paulo/SP;FMT;8.17;5
São Paulo/SP;FMT;106.02;5
Ilhabela/SP;FMT;102.83;7
Caetité/BA;FMT;258.79;13
São Paulo/SP;FMT;8.63;5
Camboriú/SC;FMT;129.87;8
Guapé/MG;FMT;262.21;14
Rio do Sul/SC;FMT;104.04;12
Rio de Janeiro/RJ;FMT;136.51;6
Angra dos Reis/RJ;FMT;332;11
Indaial/SC;FMT;104.04;10
Itu/SP;FMT;141.61;6
Presidente Getúlio/SC;FMT;79.84;11
Joinville/SC;FMT;79.85;10
Divinópolis/MG;FMT;98.13;8
Montenegro/RS;FMT;79.61;8
Mongaguá/SP;FMT;71.73;5
Rio de Janeiro/RJ;FMT;137.69;6
Monte Alto/SP;FMT;71.73;7
São Paulo/SP;FMT;148.26;5
São Paulo/SP;FMT;16.64;5
Santo André/SP;FMT;58.63;5
Várzea Paulista/SP;FMT;71.89;5
São Paulo/SP;FMT;50.83;5
Brasília/DF;FMT;170.63;8
Campina Grande do Sul/PR;FMT;91.13;14
São Sebastião/SP;FMT;71.73;6
Vargem Alta/ES;FMT;131.27;13
Ponte Serrada/SC;FMT;79.85;12
Poços de Caldas/MG;FMT;74.97;8
Pinhais/PR;FMT;75.31;7
Sorocaba/SP;FMT;58.63;5
Santana de Parnaíba/SP;FMT;58.63;5
Celina/ES;FMT;257.44;13
São Paulo/SP;FMT;50.83;5
Recife/PE;FMT;47.64;11
Ibiúna/SP;FMT;190.27;10
Salvador/BA;FMT;36.31;8
Pelotas/RS;FMT;175.2;9
Belo Horizonte/MG;FMT;99.01;7
São Paulo/SP;FMT;80.54;5
Passos/MG;FMT;184.93;11
São Paulo/SP;FMT;80.54;5
Amparo/SP;FMT;102.83;6
Feira de Santana/BA;FMT;34.43;10
São Leopoldo/RS;FMT;120.16;8
Araraquara/SP;FMT;102.83;5
Diadema/SP;FMT;108.09;6
Londrina/PR;FMT;108.25;7
Goiânia/GO;FMT;109.96;8
Sertãozinho/SP;FMT;102.83;5
Praia Grande/SP;FMT;90.99;5
São Paulo/SP;FMT;86.23;5
Sabáudia/PR;FMT;288.59;15
Duque de Caxias/RJ;FMT;288.99;10
Marília/SP;FMT;160.28;5
Patrocínio/MG;FMT;169.99;10
Cataguases/MG;FMT;169.99;10
Cubatão/SP;FMT;10.99;5
Belo Horizonte/MG;FMT;99.01;7
Belém/PA;FMT;637.5;14
Goiânia/GO;FMT;152.36;8
Barbacena/MG;FMT;169.99;9
São Paulo/SP;FMT;14.05;5
Franca/SP;FMT;103.58;5
Matão/SP;FMT;71.73;7
Poços de Caldas/MG;FMT;75.31;8
Auriflama/SP;FMT;71.73;9
São Paulo/SP;FMT;50.83;5
Santos/SP;FMT;90.24;5
Americana/SP;FMT;58.63;5
São Paulo/SP;FMT;80.54;5
Brusque/SC;FMT;79.84;10
Guarapuava/PR;FMT;75.31;11
Itupeva/SP;FMT;71.73;5
Congonhas/MG;FMT;75.03;10
Abre Campo/MG;FMT;132.3;13
São Paulo/SP;FMT;50.83;5
Barra de São Francisco/ES;FMT;131.27;12
Balneário Camboriú/SC;FMT;79.85;8
Rio das Pedras/SP;FMT;71.73;6
Penápolis/SP;FMT;71.73;6
Telêmaco Borba/PR;FMT;75.31;10
São José do Rio Preto/SP;FMT;71.73;6
Maringá/PR;FMT;75.31;7
São Bernardo do Campo/SP;FMT;58.63;5
Nova Serrana/MG;FMT;75.32;10
Itapira/SP;FMT;71.73;5
Brasília/DF;FMT;92.21;8
Campinas/SP;FMT;90.24;5
Brasília/DF;FMT;92.21;8
São Paulo/SP;FMT;80.54;5
Silveiras/SP;FMT;71.73;8
Terra de Areia/RS;FMT;214.16;15
Serra/ES;FMT;75.32;7
Erechim/RS;FMT;120.16;11
São Paulo/SP;FMT;86.23;5
Barretos/SP;FMT;102.83;7
São Paulo/SP;FMT;80.54;5
Fazenda Vilanova/RS;FMT;132.53;14
Taboão da Serra/SP;FMT;90.24;5
Curitiba/PR;FMT;68.68;7
Porto Alegre/RS;FMT;82.54;8
Curitiba/PR;FMT;68.45;7
Bento Gonçalves/RS;FMT;315.86;9
Barretos/SP;FMT;71.73;7
São Paulo/SP;FMT;50.83;5
Catalão/GO;FMT;76.77;11
Franca/SP;FMT;71.73;5
Lages/SC;FMT;79.85;9
Santa Maria/RS;FMT;79.61;8
Indaial/SC;FMT;79.84;10
Belo Horizonte/MG;FMT;68.45;7
Biguaçu/SC;FMT;79.85;8
São Bernardo do Campo/SP;FMT;58.63;5
Teutônia/RS;FMT;79.61;12
Ibiúna/SP;FMT;165.2;10
Sumaré/SP;FMT;58.63;5
Itapura/SP;FMT;71.73;10
Nova Iguaçu/RJ;FMT;68.67;8
Paraisópolis/MG;FMT;132.3;14
Rio de Janeiro/RJ;FMT;68.67;7
Ourinhos/SP;FMT;71.73;5
Paulínia/SP;FMT;58.63;5
Charqueadas/RS;FMT;79.61;10
Castelo/ES;FMT;131.27;12
Chapecó/SC;FMT;79.85;8
Araraquara/SP;FMT;71.73;5
Caxias do Sul/RS;FMT;161.98;9
Guarulhos/SP;FMT;63.7;6
São Paulo/SP;FMT;50.83;5
Governador Valadares/MG;FMT;75.31;8
Itatiba/SP;FMT;71.73;5
Santa Maria/RS;FMT;79.61;8
Rio Grande/RS;FMT;79.61;9
São Paulo/SP;FMT;50.83;5
Mundo Novo/MS;FMT;131.27;14
Cedral/SP;FMT;71.73;8
Marília/SP;FMT;71.73;5
Jundiaí/SP;FMT;58.63;5
Pentecoste/CE;FMT;179.14;16
Toledo/PR;FMT;75.31;10
Pradópolis/SP;FMT;71.73;6
Caxias do Sul/RS;FMT;62.24;9
Rio Pardo/RS;FMT;79.61;9
Dourados/MS;FMT;82.63;13
Inhapim/MG;FMT;132.3;14
Medina/MG;FMT;132.52;14
Araçatuba/SP;FMT;71.73;5
Teresina/PI;FMT;60.78;14
Canela/RS;FMT;25.39;8
Congonhas/MG;FMT;46.35;10
Santo Ângelo/RS;FMT;79.61;11
São Paulo/SP;FMT;95.7;5
Monte Belo do Sul/RS;FMT;36.01;14
São Paulo/SP;FMT;105.19;5
Guarulhos/SP;FMT;58.63;5
Belém/PA;FMT;496.13;14
São Paulo/SP;FMT;86.23;5
Caxias do Sul/RS;FMT;21.16;9
Balneário Camboriú/SC;FMT;168.55;8
Itaipé/MG;FMT;109.81;14
Prudentópolis/PR;FMT;255.17;12
Caxias do Sul/RS;FMT;214.6;9
Fagundes Varela/RS;FMT;175.42;12
Mairiporã/SP;FMT;62.42;6
Xanxerê/SC;FMT;255.9;9
Bom Princípio/RS;FMT;409.36;9
Chapecó/SC;FMT;350.78;8
Vacaria/RS;FMT;78.19;10
Caxias do Sul/RS;FMT;49.32;9
Bento Gonçalves/RS;FMT;79.61;9
Rio do Sul/SC;FMT;346.71;12
Blumenau/SC;FMT;256.06;10
Caxias do Sul/RS;FMT;79.61;9
Belo Horizonte/MG;FMT;83.29;7
Maringá/PR;FMT;160.14;7
São Paulo/SP;FMT;63.57;5
Pains/MG;FMT;38.04;13
Campinas/SP;FMT;16.38;5
Várzea Paulista/SP;FMT;11.66;5
Praia Grande/SP;FMT;13.39;5
Uberlândia/MG;FMT;63.68;7
Tapejara/RS;FMT;25.79;14
Rio de Janeiro/RJ;FMT;27.96;10
Maceió/AL;FMT;28.96;9
Macaé/RJ;FMT;95.51;7
Jaú/SP;FMT;56.75;5
São José do Rio Preto/SP;FMT;10.02;6
Assis/SP;FMT;20.42;6
Araxá/MG;FMT;23.98;9
Guarulhos/SP;FMT;56.37;5
Gravataí/RS;FMT;21.21;7
Guarapuava/PR;FMT;24;11
Mogi das Cruzes/SP;FMT;11.61;5
Mogi das Cruzes/SP;FMT;11.58;5
Monte Mor/SP;FMT;30.58;5
Itatinga/SP;FMT;11.15;7
Rolândia/PR;FMT;24.29;11
Barueri/SP;FMT;11.11;5
Rio de Janeiro/RJ;FMT;32.69;6
São Paulo/SP;FMT;8.78;5
Ivoti/RS;FMT;17.17;9
Curitiba/PR;FMT;23.94;7
Rio de Janeiro/RJ;FMT;10.98;7
Recife/PE;FMT;414.61;10
Rio de Janeiro/RJ;FMT;10.54;9
Campinas/SP;FMT;8.81;5
Nepomuceno/MG;FMT;24.25;9
Registro/SP;FMT;147.84;6
Castro/PR;FMT;24.25;10
Curitiba/PR;FMT;11.5;7
São Paulo/SP;FMT;112.83;5
Recife/PE;FMT;414.61;10
São José do Rio Pardo/SP;FMT;19.83;5
Umuarama/PR;FMT;156.23;11
Tubarão/SC;FMT;79.85;9
Quatro Barras/PR;FMT;189.68;13
Franca/SP;FMT;51.91;5
Duque de Caxias/RJ;FMT;91.12;10
Guaíba/RS;FMT;91.01;10
Sant'Ana do Livramento/RS;FMT;189.75;10
Sarzedo/MG;FMT;75.21;8
Bebedouro/SP;FMT;23.11;6
São José da Bela Vista/SP;FMT;71.61;6
Chapecó/SC;FMT;79.72;8
Morungaba/SP;FMT;71.61;8
São José do Rio Preto/SP;FMT;71.61;6
São Gonçalo do Abaeté/MG;FMT;132.68;14
Ituiutaba/MG;FMT;20.87;9
Guarulhos/SP;FMT;58.51;5
Brasília/DF;FMT;26.19;8
São Paulo/SP;FMT;50.71;5
Braço do Norte/SC;FMT;79.72;10
Barrinha/SP;FMT;71.61;6
Cardoso/SP;FMT;71.61;9
Salto Grande/SP;FMT;71.61;8
Ribeirão Preto/SP;FMT;71.61;5
Capivari/SP;FMT;71.61;5
Santa Cruz do Sul/RS;FMT;79.48;9
Rio de Janeiro/RJ;FMT;19.61;6
Guarulhos/SP;FMT;58.51;5
Cerro Grande do Sul/RS;FMT;132.25;15
Araraquara/SP;FMT;71.61;5
São Vicente/SP;FMT;58.4;5
Osasco/SP;FMT;58.51;5
São Paulo/SP;FMT;50.71;5
Ribeirão Preto/SP;FMT;23.11;5
Nova Serrana/MG;FMT;75.02;10
Fontoura Xavier/RS;FMT;79.38;11
São José do Rio Preto/SP;FMT;71.73;6
Bertioga/SP;FMT;71.61;5
Penápolis/SP;FMT;23.11;6
Passos Maia/SC;FMT;79.85;12
Rio de Janeiro/RJ;FMT;91.12;10
Laranjeiras do Sul/PR;FMT;75.31;10
Sorocaba/SP;FMT;58.51;5
Araxá/MG;FMT;27.94;9
Niterói/RJ;FMT;68.67;6
São Bento do Sapucaí/SP;FMT;71.73;8
Cafelândia/PR;FMT;75.19;8
Americana/SP;FMT;58.64;5
Suzano/SP;FMT;58.51;5
Campo Largo/PR;FMT;75.19;11
Paulicéia/SP;FMT;72.06;9
Campinas/SP;FMT;58.51;5
Canoas/RS;FMT;21.6;8
Santa Maria/RS;FMT;79.48;8
Tapiraí/SP;FMT;68.72;11
Paranaguá/PR;FMT;75.19;10
Nova Santa Rita/RS;FMT;79.48;10
Cachoeirinha/RS;FMT;79.48;7
Caxias do Sul/RS;FMT;79.48;9
Passo de Torres/SC;FMT;13.33;12
Santa Cruz do Rio Pardo/SP;FMT;71.29;6
Santos/SP;FMT;58.19;5
Arroio do Tigre/RS;FMT;79.76;11
Governador Celso Ramos/SC;FMT;79.72;10
Itaquaquecetuba/SP;FMT;58.51;5
Torres/RS;FMT;79.48;10
Jundiaí/SP;FMT;58.95;5
Juiz de Fora/MG;FMT;75.21;7
Curitiba/PR;FMT;68.55;7
Rio do Sul/SC;FMT;79.72;12
São José do Rio Preto/SP;FMT;71.61;6
Arroio do Sal/RS;FMT;132.4;14
São João da Mata/MG;FMT;132.53;14
Pinhalzinho/SC;FMT;79.72;9
Imbé/RS;FMT;79.48;10
Caxias do Sul/RS;FMT;79.48;9
São Paulo/SP;FMT;48.51;5
São Paulo/SP;FMT;50.71;5
São Bernardo do Campo/SP;FMT;19.34;5
São Paulo/SP;FMT;11.61;5
Itapoá/SC;FMT;99.08;10
Queluz/SP;FMT;72.58;8
Goiânia/GO;FMT;68.66;8
Poços de Caldas/MG;FMT;65.51;8
São Paulo/SP;FMT;47.17;5
Itapemirim/ES;FMT;108.89;12
Niterói/RJ;FMT;14.43;6
São Paulo/SP;FMT;31.12;5
Rio de Janeiro/RJ;FMT;67.26;11
Gaspar/SC;FMT;50.7;10
Petrópolis/RJ;FMT;65.51;8
Campos dos Goytacazes/RJ;FMT;75.66;8
Panema/PR;FMT;131.25;15
São Paulo/SP;FMT;42.45;5
Ribeirão Preto/SP;FMT;127.68;5
Campos dos Goytacazes/RJ;FMT;47.53;8
Fartura/SP;FMT;45.35;8
São Paulo/SP;FMT;133.45;5
Novo Hamburgo/RS;FMT;96.38;8
Brasília/DF;FMT;91.47;8
Barueri/SP;FMT;25.89;5
Curitiba/PR;FMT;37.43;7
Formosa/GO;FMT;190.58;9
São José/SC;FMT;111.12;10
Magé/RJ;FMT;181.34;8
Telêmaco Borba/PR;FMT;129.8;10
