Nome do destino;Código do serviço;Valor;Prazo Final
Betim/MG;S2C;15.83;5
Betim/MG;DLO;14.62;5
Santópolis do Aguapeí/SP;MDLOGG;19.28;6
Santópolis do Aguapeí/SP;GFL;10.63;4
Santópolis do Aguapeí/SP;GFL;11.78;3
Santópolis do Aguapeí/SP;LGG;22.43;6
Santópolis do Aguapeí/SP;LGG;11.28;7
Santópolis do Aguapeí/SP;LGG;28.56;6
Santópolis do Aguapeí/SP;LGG;25.2;8
Santópolis do Aguapeí/SP;GFL;11.78;3
Santópolis do Aguapeí/SP;BPS;15.79;11
Santópolis do Aguapeí/SP;EXP;11363.63;999
Santópolis do Aguapeí/SP;EXP;12913.21;999
Santópolis do Aguapeí/SP;JET;12.42;7
Santópolis do Aguapeí/SP;AZC;48.62;5
Santópolis do Aguapeí/SP;PMC;29.57;8
Santópolis do Aguapeí/SP;S2C;17.38;4
Santópolis do Aguapeí/SP;DLO;14.14;6
Mogi Mirim/SP;MDLOGG;18.48;8
Mogi Mirim/SP;GFL;11.35;3
Mogi Mirim/SP;GFL;13.13;2
Mogi Mirim/SP;LGG;19.44;3
Mogi Mirim/SP;LGG;14.88;4
Mogi Mirim/SP;LGG;31.03;3
Mogi Mirim/SP;LGG;21.18;5
Mogi Mirim/SP;GFL;13.13;2
Mogi Mirim/SP;BPS;17.29;8
Mogi Mirim/SP;ROD;13.92;4
Mogi Mirim/SP;EXP;11363.63;999
Mogi Mirim/SP;EXP;12913.21;999
Mogi Mirim/SP;NEX;19.23;6
Mogi Mirim/SP;JET;14.91;6
Mogi Mirim/SP;AZC;23.19;3
Mogi Mirim/SP;ITL;16.55;5
Mogi Mirim/SP;PMC;23.11;5
Mogi Mirim/SP;S2C;17.12;6
Mogi Mirim/SP;DLO;14.91;5
São Paulo/SP;MDLOGG;9.67;5
São Paulo/SP;GFL;9.63;3
São Paulo/SP;GFL;10.44;2
São Paulo/SP;LGG;12.1;2
São Paulo/SP;LGG;9.24;3
São Paulo/SP;LGG;17.41;2
São Paulo/SP;LGG;14.78;4
São Paulo/SP;DBA;8.28;1
São Paulo/SP;GFL;10.44;2
São Paulo/SP;BPS;14.52;10
São Paulo/SP;ROD;11.11;3
São Paulo/SP;EXP;11363.63;999
São Paulo/SP;EXP;12913.21;999
São Paulo/SP;DAY;23.64;1
São Paulo/SP;NEX;8.58;3
São Paulo/SP;JET;10.62;3
São Paulo/SP;AZC;20.47;3
São Paulo/SP;ITL;11.47;4
São Paulo/SP;PMC;16.77;4
São Paulo/SP;S2C;9.96;2
São Paulo/SP;DLO;9.3;2
Curvelo/MG;MDLOGG;20.49;9
Curvelo/MG;LGG;14.81;4
Curvelo/MG;LGG;10.31;6
Curvelo/MG;LGG;16.5;5
Curvelo/MG;LGG;18.92;5
Curvelo/MG;BPS;14.08;10
Curvelo/MG;EXP;11363.63;999
Curvelo/MG;EXP;12913.21;999
Curvelo/MG;JET;10.36;6
Curvelo/MG;ITL;11.48;7
Curvelo/MG;PMC;17.85;6
Curvelo/MG;S2C;20.18;9
Curvelo/MG;DLO;13.93;5
Teresina/PI;MDLOGG;21.93;10
Teresina/PI;GFL;22.4;10
Teresina/PI;GFL;26.18;11
Teresina/PI;LGG;22.58;9
Teresina/PI;LGG;14.05;10
Teresina/PI;LGG;19.35;9
Teresina/PI;LGG;26.74;11
Teresina/PI;GFL;26.18;11
Teresina/PI;BPS;12.95;18
Teresina/PI;EXP;10752.68;999
Teresina/PI;EXP;11562.02;999
Teresina/PI;NEX;14.05;10
Teresina/PI;JET;13.83;10
Teresina/PI;AZC;25.55;3
Teresina/PI;PMC;28.18;11
Teresina/PI;S2C;47.92;12
Teresina/PI;DLO;19.43;9
São Paulo/SP;MDLOGG;7.65;5
São Paulo/SP;GFL;8.01;3
São Paulo/SP;GFL;9.18;2
São Paulo/SP;LGG;6.9;2
São Paulo/SP;LGG;6.69;3
São Paulo/SP;LGG;10.52;2
São Paulo/SP;LGG;10.08;4
São Paulo/SP;DBA;7.06;1
São Paulo/SP;GFL;9.18;2
São Paulo/SP;BPS;13.54;10
São Paulo/SP;ROD;8.16;3
São Paulo/SP;EXP;11363.63;999
São Paulo/SP;EXP;12913.21;999
São Paulo/SP;DAY;23.11;1
São Paulo/SP;NEX;7.61;3
São Paulo/SP;JET;9.3;3
São Paulo/SP;AZC;16.06;3
São Paulo/SP;ITL;10.25;4
São Paulo/SP;PMC;9.36;4
São Paulo/SP;S2C;8.76;3
São Paulo/SP;DLO;8.47;2
Caruaru/PE;MDLOGG;23.13;5
Caruaru/PE;GFL;15.77;11
Caruaru/PE;GFL;25.15;12
Caruaru/PE;LGG;22.96;7
Caruaru/PE;LGG;14.15;8
Caruaru/PE;LGG;24.56;7
Caruaru/PE;LGG;25.88;9
Caruaru/PE;GFL;25.15;12
Caruaru/PE;BPS;13.04;11
Caruaru/PE;ROD;15.49;10
Caruaru/PE;EXP;10752.68;999
Caruaru/PE;EXP;11562.02;999
Caruaru/PE;JET;14.59;9
Caruaru/PE;AZC;25.7;4
Caruaru/PE;PMC;33.63;9
Caruaru/PE;S2C;25.72;16
Caruaru/PE;DLO;20.12;8
São Paulo/SP;MDLOGG;7.69;5
São Paulo/SP;GFL;7.81;3
São Paulo/SP;GFL;9.39;2
São Paulo/SP;LGG;6.99;2
São Paulo/SP;LGG;6.7;3
São Paulo/SP;LGG;10.65;2
São Paulo/SP;LGG;10.16;4
São Paulo/SP;DBA;7.07;1
São Paulo/SP;GFL;9.39;2
São Paulo/SP;BPS;13.55;10
São Paulo/SP;ROD;8.18;3
São Paulo/SP;EXP;11363.63;999
São Paulo/SP;EXP;12913.21;999
São Paulo/SP;DAY;23.14;1
São Paulo/SP;NEX;7.64;3
São Paulo/SP;JET;9.37;3
São Paulo/SP;AZC;16.15;3
São Paulo/SP;ITL;10.28;4
São Paulo/SP;PMC;9.39;4
São Paulo/SP;S2C;8.77;3
São Paulo/SP;DLO;8.5;2
Curitiba/PR;MDLOGG;15.63;3
Curitiba/PR;GFL;8.95;2
Curitiba/PR;GFL;9.24;4
Curitiba/PR;LGG;10.26;3
Curitiba/PR;LGG;6.88;4
Curitiba/PR;LGG;11.06;1
Curitiba/PR;LGG;13.54;5
Curitiba/PR;GFL;9.24;4
Curitiba/PR;BPS;13.24;6
Curitiba/PR;BAU;37.4;1
Curitiba/PR;ROD;10.02;4
Curitiba/PR;EXP;11363.63;999
Curitiba/PR;EXP;12913.21;999
Curitiba/PR;DAY;16.94;1
Curitiba/PR;NEX;8.2;2
Curitiba/PR;JET;8.67;3
Curitiba/PR;AZC;16.73;3
Curitiba/PR;RSU;9.48;4
Curitiba/PR;PMC;11.01;5
Curitiba/PR;S2C;13.03;5
Curitiba/PR;DLO;12.92;3
São José dos Pinhais/PR;MDLOGG;15.36;4
São José dos Pinhais/PR;GFL;8.58;2
São José dos Pinhais/PR;GFL;8.77;5
São José dos Pinhais/PR;LGG;10.37;3
São José dos Pinhais/PR;LGG;6.81;4
São José dos Pinhais/PR;LGG;12.79;1
São José dos Pinhais/PR;LGG;12.54;5
São José dos Pinhais/PR;GFL;8.77;5
São José dos Pinhais/PR;BPS;13.65;6
São José dos Pinhais/PR;BAU;37.34;1
São José dos Pinhais/PR;ROD;9.91;5
São José dos Pinhais/PR;EXP;11363.63;999
São José dos Pinhais/PR;EXP;12913.21;999
São José dos Pinhais/PR;DAY;18.74;1
São José dos Pinhais/PR;NEX;8.05;3
São José dos Pinhais/PR;JET;8.93;3
São José dos Pinhais/PR;AZC;16.15;3
São José dos Pinhais/PR;RSU;9.99;4
São José dos Pinhais/PR;PMC;11.67;5
São José dos Pinhais/PR;S2C;12.76;6
São José dos Pinhais/PR;DLO;13.16;3
Palmas/TO;MDLOGG;27.62;12
Palmas/TO;GFL;28.52;8
Palmas/TO;GFL;21.37;9
Palmas/TO;LGG;29.66;7
Palmas/TO;LGG;39.16;9
Palmas/TO;LGG;31.09;10
Palmas/TO;GFL;21.37;9
Palmas/TO;BPS;22.25;10
Palmas/TO;ROD;16.86;10
Palmas/TO;EXP;10752.68;999
Palmas/TO;EXP;11562.02;999
Palmas/TO;NEX;16.79;9
Palmas/TO;JET;19.33;9
Palmas/TO;AZC;27.26;3
Palmas/TO;PMC;40.59;9
Palmas/TO;S2C;23.94;14
Palmas/TO;DLO;23.43;8
São Paulo/SP;MDLOGG;8.65;5
São Paulo/SP;GFL;9.09;3
São Paulo/SP;GFL;10.37;2
São Paulo/SP;LGG;9.34;2
São Paulo/SP;LGG;8.24;3
São Paulo/SP;LGG;14.27;2
São Paulo/SP;LGG;12.45;4
São Paulo/SP;DBA;7.78;1
São Paulo/SP;GFL;10.37;2
São Paulo/SP;BPS;12.83;10
São Paulo/SP;ROD;8.75;3
São Paulo/SP;EXP;11363.63;999
São Paulo/SP;EXP;12913.21;999
São Paulo/SP;DAY;23.67;1
São Paulo/SP;NEX;8.04;3
São Paulo/SP;JET;10.85;3
São Paulo/SP;AZC;17.66;3
São Paulo/SP;ITL;10.73;4
São Paulo/SP;PMC;12.83;4
São Paulo/SP;S2C;9.07;3
São Paulo/SP;DLO;9.03;2
Belo Horizonte/MG;MDLOGG;17.9;4
Belo Horizonte/MG;GFL;12.3;3
Belo Horizonte/MG;GFL;14.68;3
Belo Horizonte/MG;LGG;28.81;3
Belo Horizonte/MG;LGG;15.9;4
Belo Horizonte/MG;LGG;31.19;3
Belo Horizonte/MG;LGG;29.84;4
Belo Horizonte/MG;GFL;12.68;3
Belo Horizonte/MG;BPS;18.13;8
Belo Horizonte/MG;ROD;16.4;4
Belo Horizonte/MG;EXP;11363.63;999
Belo Horizonte/MG;EXP;12913.21;999
Belo Horizonte/MG;DAY;56.06;2
Belo Horizonte/MG;NEX;17.39;5
Belo Horizonte/MG;JET;14.18;5
Belo Horizonte/MG;AZC;23.9;3
Belo Horizonte/MG;ITL;14.23;4
Belo Horizonte/MG;PMC;38.51;5
Belo Horizonte/MG;S2C;18.24;5
Belo Horizonte/MG;DLO;16.83;4
São Vicente/SP;MDLOGG;20.01;4
São Vicente/SP;GFL;11.64;3
São Vicente/SP;GFL;14.86;3
São Vicente/SP;LGG;24.27;3
São Vicente/SP;LGG;31.76;3
São Vicente/SP;LGG;34.08;2
São Vicente/SP;LGG;25.81;4
São Vicente/SP;GFL;14.86;3
São Vicente/SP;BPS;18.61;8
São Vicente/SP;EXP;11363.63;999
São Vicente/SP;EXP;12913.21;999
São Vicente/SP;DAY;38.04;2
São Vicente/SP;NEX;18.79;5
São Vicente/SP;JET;16.24;5
São Vicente/SP;ITL;18.76;5
São Vicente/SP;PMC;26.79;5
São Vicente/SP;DLO;16.85;4
Jacareí/SP;MDLOGG;17.25;4
Jacareí/SP;GFL;11.71;3
Jacareí/SP;GFL;13.01;2
Jacareí/SP;LGG;16.54;3
Jacareí/SP;LGG;23;4
Jacareí/SP;LGG;28.71;3
Jacareí/SP;LGG;18.95;5
Jacareí/SP;DBA;11.09;2
Jacareí/SP;GFL;13.01;2
Jacareí/SP;BPS;18.24;8
Jacareí/SP;ROD;12.3;4
Jacareí/SP;EXP;11363.63;999
Jacareí/SP;EXP;12913.21;999
Jacareí/SP;NEX;14.22;5
Jacareí/SP;JET;12.99;5
Jacareí/SP;AZC;22.39;4
Jacareí/SP;ITL;15.34;5
Jacareí/SP;PMC;19.93;5
Jacareí/SP;S2C;14.9;6
Jacareí/SP;DLO;13.73;4
Paulínia/SP;MDLOGG;21.86;3
Paulínia/SP;GFL;11.72;3
Paulínia/SP;GFL;17.57;2
Paulínia/SP;LGG;22.37;3
Paulínia/SP;LGG;16.91;3
Paulínia/SP;LGG;33.79;3
Paulínia/SP;LGG;24.07;5
Paulínia/SP;GFL;13.57;2
Paulínia/SP;BPS;17.67;8
Paulínia/SP;ROD;17.02;4
Paulínia/SP;EXP;11363.63;999
Paulínia/SP;EXP;12913.21;999
Paulínia/SP;NEX;21.54;5
Paulínia/SP;JET;16.98;5
Paulínia/SP;AZC;25.17;4
Paulínia/SP;ITL;18.88;5
Paulínia/SP;PMC;24.9;5
Paulínia/SP;S2C;20.34;3
Paulínia/SP;DLO;17.2;4
Goiânia/GO;MDLOGG;20.62;7
Goiânia/GO;GFL;20.03;4
Goiânia/GO;GFL;21.74;5
Goiânia/GO;LGG;33.07;4
Goiânia/GO;LGG;24.51;5
Goiânia/GO;LGG;36.86;4
Goiânia/GO;LGG;30.35;6
Goiânia/GO;DBA;15.24;3
Goiânia/GO;GFL;17.74;5
Goiânia/GO;BPS;17.16;9
Goiânia/GO;ROD;19.68;5
Goiânia/GO;EXP;10752.68;999
Goiânia/GO;EXP;11562.02;999
Goiânia/GO;DAY;72.14;3
Goiânia/GO;JET;16.15;6
Goiânia/GO;AZC;30.01;3
Goiânia/GO;ITL;28.95;5
Goiânia/GO;PMC;33.01;6
Goiânia/GO;S2C;23.97;7
Goiânia/GO;DLO;21.39;5
Santos/SP;MDLOGG;18;4
Santos/SP;GFL;11.88;3
Santos/SP;GFL;15.75;3
Santos/SP;LGG;19.4;2
Santos/SP;LGG;14.85;3
Santos/SP;LGG;27.8;2
Santos/SP;LGG;21.95;4
Santos/SP;DBA;14.11;2
Santos/SP;GFL;13.75;3
Santos/SP;BPS;16.24;8
Santos/SP;ROD;13.6;4
Santos/SP;EXP;11363.63;999
Santos/SP;EXP;12913.21;999
Santos/SP;DAY;24.49;1
Santos/SP;NEX;16.53;4
Santos/SP;JET;13.96;4
Santos/SP;AZC;22.91;4
Santos/SP;PMC;23.76;4
Santos/SP;S2C;12.72;3
Santos/SP;DLO;14.56;3
São Paulo/SP;MDLOGG;11.83;5
São Paulo/SP;GFL;10.23;3
São Paulo/SP;GFL;11.55;2
São Paulo/SP;LGG;16.13;2
São Paulo/SP;LGG;11.56;3
São Paulo/SP;LGG;24.69;2
São Paulo/SP;LGG;19.04;4
São Paulo/SP;DBA;9.41;1
São Paulo/SP;GFL;13.55;2
São Paulo/SP;BPS;15.41;10
São Paulo/SP;ROD;14.36;3
São Paulo/SP;EXP;11363.63;999
São Paulo/SP;EXP;12913.21;999
São Paulo/SP;DAY;29.79;1
São Paulo/SP;NEX;9.81;3
São Paulo/SP;JET;13.18;3
São Paulo/SP;AZC;22.5;3
São Paulo/SP;ITL;12.95;4
São Paulo/SP;PMC;22.68;4
São Paulo/SP;S2C;11.64;3
São Paulo/SP;DLO;11.45;2
Itajaí/SC;MDLOGG;18.83;8
Itajaí/SC;GFL;10.25;1
Itajaí/SC;GFL;9.63;5
Itajaí/SC;LGG;11.37;2
Itajaí/SC;LGG;8.11;5
Itajaí/SC;LGG;14.08;4
Itajaí/SC;LGG;14;6
Itajaí/SC;GFL;9.63;5
Itajaí/SC;BPS;14.11;6
Itajaí/SC;BAU;37.23;1
Itajaí/SC;ROD;12.64;6
Itajaí/SC;EXP;11363.63;999
Itajaí/SC;EXP;14515.88;999
Itajaí/SC;DAY;10.61;1
Itajaí/SC;NEX;8.37;2
Itajaí/SC;JET;9.32;2
Itajaí/SC;AZC;17.3;4
Itajaí/SC;RSU;10.41;4
Itajaí/SC;PMC;16.4;6
Itajaí/SC;S2C;9.41;2
Itajaí/SC;DLO;16.04;4
Juiz de Fora/MG;MDLOGG;24.19;8
Juiz de Fora/MG;GFL;12.13;6
Juiz de Fora/MG;GFL;13.76;6
Juiz de Fora/MG;LGG;27.45;4
Juiz de Fora/MG;LGG;15.99;5
Juiz de Fora/MG;LGG;32.11;4
Juiz de Fora/MG;LGG;30.66;4
Juiz de Fora/MG;GFL;13.76;6
Juiz de Fora/MG;BPS;18.78;8
Juiz de Fora/MG;ROD;17.21;6
Juiz de Fora/MG;EXP;11363.63;999
Juiz de Fora/MG;EXP;12913.21;999
Juiz de Fora/MG;NEX;20.32;6
Juiz de Fora/MG;JET;13.77;6
Juiz de Fora/MG;AZC;23.37;3
Juiz de Fora/MG;ITL;15.22;7
Juiz de Fora/MG;PMC;34.88;6
Juiz de Fora/MG;S2C;20.78;7
Juiz de Fora/MG;DLO;17.14;5
Uberlândia/MG;MDLOGG;22.55;7
Uberlândia/MG;GFL;11.19;5
Uberlândia/MG;GFL;12.79;4
Uberlândia/MG;LGG;23.04;3
Uberlândia/MG;LGG;15.98;4
Uberlândia/MG;LGG;29.22;3
Uberlândia/MG;LGG;25.76;5
Uberlândia/MG;GFL;12.79;4
Uberlândia/MG;BPS;18.35;7
Uberlândia/MG;ROD;14.17;5
Uberlândia/MG;EXP;11363.63;999
Uberlândia/MG;EXP;12913.21;999
Uberlândia/MG;NEX;16.56;7
Uberlândia/MG;JET;12.14;7
Uberlândia/MG;AZC;22.09;3
Uberlândia/MG;ITL;13.74;7
Uberlândia/MG;PMC;30.37;5
Uberlândia/MG;S2C;19.4;5
Uberlândia/MG;DLO;15.41;6
São Paulo/SP;MDLOGG;16.32;1
São Paulo/SP;GFL;9.88;3
São Paulo/SP;GFL;10.82;2
São Paulo/SP;LGG;11.07;2
São Paulo/SP;LGG;10.52;3
São Paulo/SP;LGG;16.68;2
São Paulo/SP;LGG;13.6;4
São Paulo/SP;DBA;8.94;1
São Paulo/SP;GFL;10.82;2
São Paulo/SP;BPS;13.04;10
São Paulo/SP;ROD;9.43;3
São Paulo/SP;EXP;11363.63;999
São Paulo/SP;EXP;12913.21;999
São Paulo/SP;DAY;23.85;1
São Paulo/SP;NEX;12.92;3
São Paulo/SP;JET;11.6;3
São Paulo/SP;AZC;18.19;3
São Paulo/SP;ITL;11.35;4
São Paulo/SP;PMC;14.17;4
São Paulo/SP;S2C;10.09;2
São Paulo/SP;DLO;12.54;2
Belo Horizonte/MG;MDLOGG;15.58;4
Belo Horizonte/MG;GFL;10.95;3
Belo Horizonte/MG;GFL;10.98;3
Belo Horizonte/MG;LGG;19.28;3
Belo Horizonte/MG;LGG;11.74;4
Belo Horizonte/MG;LGG;24.93;3
Belo Horizonte/MG;LGG;21.12;4
Belo Horizonte/MG;GFL;10.98;3
Belo Horizonte/MG;BPS;17.61;8
Belo Horizonte/MG;ROD;12.84;4
Belo Horizonte/MG;EXP;11363.63;999
Belo Horizonte/MG;EXP;12913.21;999
Belo Horizonte/MG;DAY;53.32;2
Belo Horizonte/MG;NEX;13.62;5
Belo Horizonte/MG;JET;11.15;5
Belo Horizonte/MG;AZC;21.5;3
Belo Horizonte/MG;ITL;12.21;4
Belo Horizonte/MG;PMC;25.69;5
Belo Horizonte/MG;S2C;16.08;5
Belo Horizonte/MG;DLO;14.33;4
São Paulo/SP;MDLOGG;14.13;3
São Paulo/SP;GFL;10.39;3
São Paulo/SP;GFL;11.62;2
São Paulo/SP;LGG;16.33;2
São Paulo/SP;LGG;11.6;3
São Paulo/SP;LGG;23.32;2
São Paulo/SP;LGG;18.59;4
São Paulo/SP;DBA;9.47;1
São Paulo/SP;GFL;11.62;2
São Paulo/SP;BPS;15.38;10
São Paulo/SP;ROD;12.36;3
São Paulo/SP;EXP;11363.63;999
São Paulo/SP;EXP;12913.21;999
São Paulo/SP;DAY;29.96;1
São Paulo/SP;NEX;13.93;3
São Paulo/SP;JET;13.59;3
São Paulo/SP;AZC;49.62;3
São Paulo/SP;ITL;12.09;4
São Paulo/SP;PMC;19.76;4
São Paulo/SP;S2C;16.78;3
São Paulo/SP;DLO;13.96;2
Brasília/DF;MDLOGG;15.15;6
Brasília/DF;GFL;11.39;4
Brasília/DF;GFL;14.25;5
Brasília/DF;LGG;17.78;3
Brasília/DF;LGG;15.67;4
Brasília/DF;LGG;21.67;3
Brasília/DF;LGG;20.56;5
Brasília/DF;DBA;11.43;3
Brasília/DF;GFL;14.25;5
Brasília/DF;BPS;13.47;8
Brasília/DF;ROD;12.85;5
Brasília/DF;EXP;10752.68;999
Brasília/DF;EXP;11562.02;999
Brasília/DF;NEX;15.49;5
Brasília/DF;JET;12.85;5
Brasília/DF;AZC;17.5;3
Brasília/DF;ITL;13.63;5
Brasília/DF;PMC;25.56;5
Brasília/DF;S2C;20.32;7
Brasília/DF;DLO;17;4
Goiânia/GO;MDLOGG;14.93;7
Goiânia/GO;GFL;15.85;4
Goiânia/GO;GFL;13.49;5
Goiânia/GO;LGG;19.24;4
Goiânia/GO;LGG;14.9;5
Goiânia/GO;LGG;22.38;4
Goiânia/GO;LGG;17.15;6
Goiânia/GO;DBA;10.84;3
Goiânia/GO;GFL;13.49;5
Goiânia/GO;BPS;13.33;9
Goiânia/GO;ROD;11.61;5
Goiânia/GO;EXP;10752.68;999
Goiânia/GO;EXP;11562.02;999
Goiânia/GO;DAY;63.11;3
Goiânia/GO;JET;10.96;6
Goiânia/GO;AZC;21.94;3
Goiânia/GO;ITL;13.32;5
Goiânia/GO;PMC;21.64;6
Goiânia/GO;S2C;18.04;7
Goiânia/GO;DLO;16.18;5
Santa Lúcia/SP;MDLOGG;16.66;9
Santa Lúcia/SP;GFL;10.41;3
Santa Lúcia/SP;GFL;11.44;2
Santa Lúcia/SP;LGG;17.29;4
Santa Lúcia/SP;LGG;10.43;5
Santa Lúcia/SP;LGG;27.77;4
Santa Lúcia/SP;LGG;20.28;6
Santa Lúcia/SP;GFL;11.44;2
Santa Lúcia/SP;BPS;15.22;13
Santa Lúcia/SP;ROD;12.79;5
Santa Lúcia/SP;EXP;11363.63;999
Santa Lúcia/SP;EXP;12913.21;999
Santa Lúcia/SP;JET;11.7;6
Santa Lúcia/SP;PMC;23.09;6
Santa Lúcia/SP;S2C;17.02;3
Santa Lúcia/SP;DLO;13.81;5
Guarulhos/SP;MDLOGG;16.62;2
Guarulhos/SP;GFL;9.91;3
Guarulhos/SP;GFL;10.24;2
Guarulhos/SP;LGG;15.2;2
Guarulhos/SP;LGG;10.07;3
Guarulhos/SP;LGG;18.17;2
Guarulhos/SP;LGG;17.5;4
Guarulhos/SP;DBA;9.69;1
Guarulhos/SP;GFL;10.24;2
Guarulhos/SP;BPS;15.03;10
Guarulhos/SP;ROD;11.56;3
Guarulhos/SP;EXP;11363.63;999
Guarulhos/SP;EXP;12913.21;999
Guarulhos/SP;NEX;13.39;3
Guarulhos/SP;JET;10.66;3
Guarulhos/SP;AZC;20.47;3
Guarulhos/SP;ITL;11.92;4
Guarulhos/SP;PMC;20.26;4
Guarulhos/SP;S2C;10.87;3
Guarulhos/SP;DLO;12.91;2
São Paulo/SP;MDLOGG;9.93;5
São Paulo/SP;GFL;9.91;3
São Paulo/SP;GFL;10.85;2
São Paulo/SP;LGG;12.79;2
São Paulo/SP;LGG;11.43;3
São Paulo/SP;LGG;18.33;2
São Paulo/SP;LGG;15.32;4
São Paulo/SP;DBA;11.28;1
São Paulo/SP;GFL;10.85;2
São Paulo/SP;BPS;15.12;10
São Paulo/SP;ROD;12.07;3
São Paulo/SP;EXP;11363.63;999
São Paulo/SP;EXP;12913.21;999
São Paulo/SP;DAY;23.85;1
São Paulo/SP;NEX;9.55;3
São Paulo/SP;JET;12.35;3
São Paulo/SP;AZC;21.09;3
São Paulo/SP;ITL;11.65;4
São Paulo/SP;PMC;16.99;4
São Paulo/SP;S2C;11.45;3
São Paulo/SP;DLO;10.1;2
São Bernardo do Campo/SP;MDLOGG;16.32;2
São Bernardo do Campo/SP;GFL;10.15;3
São Bernardo do Campo/SP;GFL;10.72;2
São Bernardo do Campo/SP;LGG;12.54;2
São Bernardo do Campo/SP;LGG;11.22;3
São Bernardo do Campo/SP;LGG;17.47;2
São Bernardo do Campo/SP;LGG;15.2;4
São Bernardo do Campo/SP;DBA;9.43;2
São Bernardo do Campo/SP;GFL;10.72;2
São Bernardo do Campo/SP;BPS;14.69;10
São Bernardo do Campo/SP;ROD;9.9;3
São Bernardo do Campo/SP;EXP;11363.63;999
São Bernardo do Campo/SP;EXP;12913.21;999
São Bernardo do Campo/SP;DAY;23.85;1
São Bernardo do Campo/SP;NEX;13.87;3
São Bernardo do Campo/SP;JET;11.63;3
São Bernardo do Campo/SP;AZC;18.19;4
São Bernardo do Campo/SP;ITL;11.93;4
São Bernardo do Campo/SP;PMC;15.72;4
São Bernardo do Campo/SP;S2C;11;3
São Bernardo do Campo/SP;DLO;12.96;2
Mirassol/SP;MDLOGG;14.91;9
Mirassol/SP;GFL;10.52;3
Mirassol/SP;GFL;12.53;2
Mirassol/SP;LGG;16.59;5
Mirassol/SP;LGG;12.15;6
Mirassol/SP;LGG;24.8;5
Mirassol/SP;LGG;19.82;7
Mirassol/SP;GFL;12.53;2
Mirassol/SP;BPS;15.6;8
Mirassol/SP;ROD;13.25;5
Mirassol/SP;EXP;11363.63;999
Mirassol/SP;EXP;12913.21;999
Mirassol/SP;NEX;23.23;6
Mirassol/SP;JET;12.4;6
Mirassol/SP;AZC;48.18;4
Mirassol/SP;PMC;24.54;7
Mirassol/SP;S2C;19.29;3
Mirassol/SP;DLO;14.43;5
Campinas/SP;MDLOGG;17.66;3
Campinas/SP;GFL;11.11;3
Campinas/SP;GFL;14.14;2
Campinas/SP;LGG;17.86;2
Campinas/SP;LGG;12.44;3
Campinas/SP;LGG;24.99;2
Campinas/SP;LGG;19.61;4
Campinas/SP;GFL;12.14;2
Campinas/SP;BPS;15.66;8
Campinas/SP;ROD;12.97;4
Campinas/SP;EXP;11363.63;999
Campinas/SP;EXP;12913.21;999
Campinas/SP;DAY;35.08;1
Campinas/SP;NEX;16.53;3
Campinas/SP;JET;13.94;3
Campinas/SP;AZC;22.89;3
Campinas/SP;ITL;15.6;5
Campinas/SP;PMC;21.11;4
Campinas/SP;S2C;16;6
Campinas/SP;DLO;14.56;2
São Paulo/SP;MDLOGG;13.13;3
São Paulo/SP;GFL;9.88;3
São Paulo/SP;GFL;10.65;2
São Paulo/SP;LGG;11.07;2
São Paulo/SP;LGG;10.52;3
São Paulo/SP;LGG;16.68;2
São Paulo/SP;LGG;13.6;4
São Paulo/SP;DBA;8.94;1
São Paulo/SP;GFL;10.65;2
São Paulo/SP;BPS;14.12;10
São Paulo/SP;ROD;9.43;3
São Paulo/SP;EXP;11363.63;999
São Paulo/SP;EXP;12913.21;999
São Paulo/SP;DAY;23.85;1
São Paulo/SP;NEX;12.92;3
São Paulo/SP;JET;11.6;3
São Paulo/SP;AZC;42.66;3
São Paulo/SP;ITL;11.35;4
São Paulo/SP;PMC;14.17;4
São Paulo/SP;S2C;15.69;3
São Paulo/SP;DLO;12.54;2
Campo Limpo Paulista/SP;MDLOGG;16.62;3
Campo Limpo Paulista/SP;GFL;9.95;3
Campo Limpo Paulista/SP;GFL;11.88;2
Campo Limpo Paulista/SP;LGG;15.2;3
Campo Limpo Paulista/SP;LGG;10.07;4
Campo Limpo Paulista/SP;LGG;22.91;3
Campo Limpo Paulista/SP;LGG;17.5;5
Campo Limpo Paulista/SP;DBA;10.36;3
Campo Limpo Paulista/SP;GFL;11.88;2
Campo Limpo Paulista/SP;BPS;16.79;9
Campo Limpo Paulista/SP;ROD;11.8;4
Campo Limpo Paulista/SP;EXP;11363.63;999
Campo Limpo Paulista/SP;EXP;12913.21;999
Campo Limpo Paulista/SP;NEX;15.16;6
Campo Limpo Paulista/SP;JET;11.37;6
Campo Limpo Paulista/SP;AZC;47.57;5
Campo Limpo Paulista/SP;ITL;14.36;5
Campo Limpo Paulista/SP;PMC;20.26;5
Campo Limpo Paulista/SP;S2C;13.93;6
Campo Limpo Paulista/SP;DLO;13.14;5
Rio de Janeiro/RJ;MDLOGG;20.71;3
Rio de Janeiro/RJ;GFL;11.96;3
Rio de Janeiro/RJ;GFL;12.28;3
Rio de Janeiro/RJ;LGG;19.34;3
Rio de Janeiro/RJ;LGG;16.16;4
Rio de Janeiro/RJ;LGG;26.55;3
Rio de Janeiro/RJ;LGG;19.96;2
Rio de Janeiro/RJ;GFL;14.28;3
Rio de Janeiro/RJ;BPS;33.78;8
Rio de Janeiro/RJ;ROD;14.3;4
